"2023-09-27 17:38:16.269 [sql:140335137502976:[15:26:C1:DB_1:LOADER:]] CRIT: Bind Values: 1,1,243263752,1,1,1,1,243263753,1,1,1,1,243263754,1,1,1,1,243263755,1,1,1,1,243263756,1,1,1,1,243263757,1,1,1,1,243263758,1,1,1,1,243263759,1,1,1,1,243263760,1,1,1,1,243263761,1,1,1,1,243263762,1,1,1,1,243263763,1,1,1,1,243263764,1,1"
"senzing.G2Exception.G2DatabaseException: 1001E|Critical Database Error '(7:25006ERROR:  cannot execute INSERT in a read-only transaction )' [{""SOCIAL_HANDLE"": ""seediestx"", ""DATE_OF_BIRTH"": ""1/7/1963"", ""ADDR_STATE"": ""CA"", ""ADDR_POSTAL_CODE"": ""91379"", ""SSN_NUMBER"": ""658-90-4271"", ""NAME_FIRST"": ""HARVEY"", ""GENDER"": ""M"", ""RECORD_ID"": ""483989847"", ""DSRC_ACTION"": ""A"", ""DRIVERS_LICENSE_NUMBER"": ""67465"", ""DRIVERS_LICENSE_STATE"": ""LA"", ""NAME_LAST"": ""DEFELICR"", ""ADDR_LINE1"": ""18470 Bay "", ""DATA_SOURCE"": ""TEST""}]"
UNHANDLED DATABASE ERROR: ((7:25006ERROR:  cannot execute INSERT in a read-only transaction ))
2023-09-27 17:38:16.282 [sql:140335137502976:[15:26:C1:DB_1:LOADER:]] CRIT: Exception: 25006ERROR:  cannot execute INSERT in a read-only transaction
"2023-09-27 17:38:16.282 [sql:140335137502976:[15:26:C1:DB_1:LOADER:]] CRIT: Statement: Statement: query = INSERT INTO RES_FEAT_STAT(LENS_ID,ECLASS_ID,LIB_FEAT_ID,NUM_RES_ENT,NUM_RES_ENT_OOM) VALUES ($1,$2,$3,$4,$5),($6,$7,$8,$9,$10),($11,$12,$13,$14,$15),($16,$17,$18,$19,$20),($21,$22,$23,$24,$25),($26,$27,$28,$29,$30),($31,$32,$33,$34,$35),($36,$37,$38,$39,$40),($41,$42,$43,$44,$45),($46,$47,$48,$49,$50),($51,$52,$53,$54,$55),($56,$57,$58,$59,$60),($61,$62,$63,$64,$65),($66,$67,$68,$69,$70) ON CONFLICT DO NOTHING"
"2023-09-27 17:38:16.282 [sql:140335137502976:[15:26:C1:DB_1:LOADER:]] CRIT: Bind Values: 1,1,243263765,1,1,1,1,243263766,1,1,1,1,243263767,1,1,1,1,243263768,1,1,1,1,243263769,1,1,1,1,243263770,1,1,1,1,243263771,1,1,1,1,243263772,1,1,1,1,243263773,1,1,1,1,243263774,1,1,1,1,243263775,1,1,1,1,243263776,1,1,1,1,243263777,1,1,1,1,243263778,1,1"
UNHANDLED DATABASE ERROR: ((7:25006ERROR:  cannot execute INSERT in a read-only transaction ))
2023-09-27 17:38:16.283 [sql:140334870808320:[41:51:C1:DB_1:ER:26104553]] CRIT: Exception: 25006ERROR:  cannot execute INSERT in a read-only transaction
"2023-09-27 17:38:16.283 [sql:140334870808320:[41:51:C1:DB_1:ER:26104553]] CRIT: Statement: Statement: query = INSERT INTO RES_FEAT_EKEY(RES_ENT_ID,LIB_FEAT_ID,LENS_ID,ECLASS_ID,FTYPE_ID,UTYPE_CODE,SUPPRESSED,USED_FROM_DT,USED_THRU_DT) VALUES ($1,$2,$3,$4,$5,$6,$7,$8,$9),($10,$11,$12,$13,$14,$15,$16,$17,$18),($19,$20,$21,$22,$23,$24,$25,$26,$27),($28,$29,$30,$31,$32,$33,$34,$35,$36),($37,$38,$39,$40,$41,$42,$43,$44,$45),($46,$47,$48,$49,$50,$51,$52,$53,$54),($55,$56,$57,$58,$59,$60,$61,$62,$63),($64,$65,$66,$67,$68,$69,$70,$71,$72),($73,$74,$75,$76,$77,$78,$79,$80,$81),($82,$83,$84,$85,$86,$87,$88,$89,$90),($91,$92,$93,$94,$95,$96,$97,$98,$99) ON CONFLICT DO NOTHING"
"2023-09-27 17:38:16.283 [sql:140334870808320:[41:51:C1:DB_1:ER:26104553]] CRIT: Bind Values: 24804568,243263565,1,1,22,'','N',NULL,NULL,24804568,243263564,1,1,21,'','N',NULL,NULL,24804568,243263563,1,1,20,'','N',NULL,NULL,24804568,243263562,1,1,20,'','N',NULL,NULL,24804568,243263561,1,1,20,'','N',NULL,NULL,24804568,243263560,1,1,19,'','N',NULL,NULL,24804568,2,1,1,4,'','N',NULL,NULL,24804568,243263559,1,1,18,'','N',NULL,NULL,24804568,243263558,1,1,18,'','N',NULL,NULL,24804568,243263557,1,1,18,'','N',NULL,NULL,24804568,243263556,1,1,18,'','N',NULL,NULL"
"senzing.G2Exception.G2DatabaseException: 1001E|Critical Database Error '(7:25006ERROR:  cannot execute INSERT in a read-only transaction )' [{""SOCIAL_HANDLE"": ""puddle2"", ""DATE_OF_BIRTH"": ""3/8/1997"", ""ADDR_STATE"": ""NJ"", ""ADDR_POSTAL_CODE"": ""08534"", ""NAME_FIRST"": ""LAMONT"", ""GENDER"": ""M"", ""CC_ACCOUNT_NUMBER"": ""44147946725877"", ""RECORD_ID"": ""495785637"", ""DSRC_ACTION"": ""A"", ""ADDR_CITY"": ""Pennington"", ""DRIVERS_LICENSE_NUMBER"": ""0874513875"", ""DRIVERS_LICENSE_STATE"": ""VN"", ""PHONE_NUMBER"": ""634-2317"", ""NAME_LAST"": ""NEWELL"", ""ADDR_LINE1"": ""420 HarbourtonRidge DR"", ""DATA_SOURCE"": ""TEST""}]"
"senzing.G2Exception.G2DatabaseException: 1001E|Critical Database Error '(7:25006ERROR:  cannot execute INSERT in a read-only transaction )' [{""DATE_OF_BIRTH"": ""29/11/1921"", ""ADDR_STATE"": ""TX"", ""ADDR_POSTAL_CODE"": ""75204"", ""SSN_NUMBER"": ""139-76-3612"", ""NAME_FIRST"": ""RANDY"", ""PASSPORT_NUMBER"": ""CIPSMJJJJ"", ""GENDER"": ""M"", ""CC_ACCOUNT_NUMBER"": ""550433267023630678"", ""RECORD_ID"": ""489954609"", ""DSRC_ACTION"": ""A"", ""DRIVERS_LICENSE_STATE"": ""WV"", ""PHONE_NUMBER"": ""936-669-1919"", ""NAME_LAST"": ""DIETRICH"", ""ADDR_LINE1"": ""2844 oBgel ST"", ""DATA_SOURCE"": ""TEST""}]"
UNHANDLED DATABASE ERROR: ((7:25006ERROR:  cannot execute INSERT in a read-only transaction ))
2023-09-27 17:38:16.429 [sql:140335116523264:[20:28:C1:DB_1:ER:26104554]] CRIT: Exception: 25006ERROR:  cannot execute INSERT in a read-only transaction
"2023-09-27 17:38:16.429 [sql:140335116523264:[20:28:C1:DB_1:ER:26104554]] CRIT: Statement: Statement: query = INSERT INTO RES_FEAT_EKEY(RES_ENT_ID,LIB_FEAT_ID,LENS_ID,ECLASS_ID,FTYPE_ID,UTYPE_CODE,SUPPRESSED,USED_FROM_DT,USED_THRU_DT) VALUES ($1,$2,$3,$4,$5,$6,$7,$8,$9),($10,$11,$12,$13,$14,$15,$16,$17,$18),($19,$20,$21,$22,$23,$24,$25,$26,$27),($28,$29,$30,$31,$32,$33,$34,$35,$36),($37,$38,$39,$40,$41,$42,$43,$44,$45),($46,$47,$48,$49,$50,$51,$52,$53,$54),($55,$56,$57,$58,$59,$60,$61,$62,$63),($64,$65,$66,$67,$68,$69,$70,$71,$72),($73,$74,$75,$76,$77,$78,$79,$80,$81),($82,$83,$84,$85,$86,$87,$88,$89,$90),($91,$92,$93,$94,$95,$96,$97,$98,$99) ON CONFLICT DO NOTHING"
"2023-09-27 17:38:16.429 [sql:140335116523264:[20:28:C1:DB_1:ER:26104554]] CRIT: Bind Values: 24804550,243263491,1,1,21,'','N',NULL,NULL,24804550,79,1,1,4,'','N',NULL,NULL,24804550,243263486,1,1,18,'','N',NULL,NULL,24804550,243263485,1,1,18,'','N',NULL,NULL,24804550,243263484,1,1,18,'','N',NULL,NULL,24804550,12715260,1,1,18,'','N',NULL,NULL,24804550,243263480,1,1,5,'','N',NULL,NULL,24804550,51312435,1,1,1,'','N',NULL,NULL,24804550,243263481,1,1,6,'','N',NULL,NULL,24804550,243263488,1,1,19,'','N',NULL,NULL,24804550,243263487,1,1,19,'','N',NULL,NULL"
"senzing.G2Exception.G2DatabaseException: 1001E|Critical Database Error '(7:25006ERROR:  cannot execute INSERT in a read-only transaction )' [{""ADDR_STATE"": ""NJ"", ""ADDR_POSTAL_CODE"": ""08109"", ""NAME_FIRST"": ""NANCY"", ""GENDER"": ""N/A"", ""CC_ACCOUNT_NUMBER"": ""49223642357254"", ""RECORD_ID"": ""320659918"", ""DSRC_ACTION"": ""A"", ""ADDR_CITY"": ""Merchantville"", ""DRIVERS_LICENSE_NUMBER"": ""139311612"", ""DRIVERS_LICENSE_STATE"": ""GU"", ""PHONE_NUMBER"": ""908-310-9983"", ""NAME_LAST"": ""LITTLE"", ""ADDR_LINE1"": ""4478 Beacon "", ""DATA_SOURCE"": ""TEST""}]"
UNHANDLED DATABASE ERROR: ((7:25006ERROR:  cannot execute INSERT in a read-only transaction ))
2023-09-27 17:38:16.536 [sql:140334860318464:[43:49:C1:DB_1:ER:26104555]] CRIT: Exception: 25006ERROR:  cannot execute INSERT in a read-only transaction
"2023-09-27 17:38:16.536 [sql:140334860318464:[43:49:C1:DB_1:ER:26104555]] CRIT: Statement: Statement: query = INSERT INTO RES_FEAT_EKEY(RES_ENT_ID,LIB_FEAT_ID,LENS_ID,ECLASS_ID,FTYPE_ID,UTYPE_CODE,SUPPRESSED,USED_FROM_DT,USED_THRU_DT) VALUES ($1,$2,$3,$4,$5,$6,$7,$8,$9),($10,$11,$12,$13,$14,$15,$16,$17,$18),($19,$20,$21,$22,$23,$24,$25,$26,$27),($28,$29,$30,$31,$32,$33,$34,$35,$36),($37,$38,$39,$40,$41,$42,$43,$44,$45),($46,$47,$48,$49,$50,$51,$52,$53,$54),($55,$56,$57,$58,$59,$60,$61,$62,$63),($64,$65,$66,$67,$68,$69,$70,$71,$72),($73,$74,$75,$76,$77,$78,$79,$80,$81),($82,$83,$84,$85,$86,$87,$88,$89,$90),($91,$92,$93,$94,$95,$96,$97,$98,$99) ON CONFLICT DO NOTHING"
"2023-09-27 17:38:16.536 [sql:140334860318464:[43:49:C1:DB_1:ER:26104555]] CRIT: Bind Values: 24804546,243263449,1,1,22,'','N',NULL,NULL,24804546,243263448,1,1,21,'','N',NULL,NULL,24804546,243263447,1,1,20,'','N',NULL,NULL,24804546,243263446,1,1,20,'','N',NULL,NULL,24804546,243263445,1,1,20,'','N',NULL,NULL,24804546,243263444,1,1,19,'','N',NULL,NULL,24804546,243263443,1,1,19,'','N',NULL,NULL,24804546,20,1,1,4,'','N',NULL,NULL,24804546,93086,1,1,2,'','N',NULL,NULL,24804546,39315117,1,1,1,'','N',NULL,NULL,24804546,243263442,1,1,18,'','N',NULL,NULL"
"senzing.G2Exception.G2DatabaseException: 1001E|Critical Database Error '(7:25006ERROR:  cannot execute INSERT in a read-only transaction )' [{""DATE_OF_BIRTH"": ""31/8/1968"", ""ADDR_STATE"": ""NV"", ""ADDR_POSTAL_CODE"": ""89123"", ""SSN_NUMBER"": ""085-39-9471"", ""PASSPORT_NUMBER"": ""ACW3PJDB"", ""GENDER"": ""F"", ""RECORD_ID"": ""272077658"", ""DSRC_ACTION"": ""A"", ""ADDR_CITY"": ""Las Vegas"", ""DRIVERS_LICENSE_NUMBER"": ""2159696"", ""PHONE_NUMBER"": ""775-799-9414"", ""NAME_LAST"": ""GAMBLIN"", ""ADDR_LINE1"": ""7820 Amigo ST"", ""DATA_SOURCE"": ""TEST""}]"
UNHANDLED DATABASE ERROR: ((7:25006ERROR:  cannot execute INSERT in a read-only transaction ))
2023-09-27 17:38:16.628 [sql:140334401046272:[60:68:C1:DB_1:ER:26104556]] CRIT: Exception: 25006ERROR:  cannot execute INSERT in a read-only transaction
"2023-09-27 17:38:16.628 [sql:140334401046272:[60:68:C1:DB_1:ER:26104556]] CRIT: Statement: Statement: query = INSERT INTO RES_FEAT_EKEY(RES_ENT_ID,LIB_FEAT_ID,LENS_ID,ECLASS_ID,FTYPE_ID,UTYPE_CODE,SUPPRESSED,USED_FROM_DT,USED_THRU_DT) VALUES ($1,$2,$3,$4,$5,$6,$7,$8,$9),($10,$11,$12,$13,$14,$15,$16,$17,$18),($19,$20,$21,$22,$23,$24,$25,$26,$27),($28,$29,$30,$31,$32,$33,$34,$35,$36),($37,$38,$39,$40,$41,$42,$43,$44,$45),($46,$47,$48,$49,$50,$51,$52,$53,$54),($55,$56,$57,$58,$59,$60,$61,$62,$63),($64,$65,$66,$67,$68,$69,$70,$71,$72),($73,$74,$75,$76,$77,$78,$79,$80,$81),($82,$83,$84,$85,$86,$87,$88,$89,$90),($91,$92,$93,$94,$95,$96,$97,$98,$99) ON CONFLICT DO NOTHING"
"2023-09-27 17:38:16.628 [sql:140334401046272:[60:68:C1:DB_1:ER:26104556]] CRIT: Bind Values: 24804561,243263535,1,1,22,'','N',NULL,NULL,24804561,243263534,1,1,20,'','N',NULL,NULL,24804561,243263533,1,1,20,'','N',NULL,NULL,24804561,243263532,1,1,19,'','N',NULL,NULL,24804561,243263531,1,1,19,'','N',NULL,NULL,24804561,20,1,1,4,'','N',NULL,NULL,24804561,2337040,1,1,2,'','N',NULL,NULL,24804561,243263530,1,1,18,'','N',NULL,NULL,24804561,243263529,1,1,18,'','N',NULL,NULL,24804561,243263528,1,1,18,'','N',NULL,NULL,24804561,243263527,1,1,18,'','N',NULL,NULL"
"senzing.G2Exception.G2DatabaseException: 1001E|Critical Database Error '(7:25006ERROR:  cannot execute INSERT in a read-only transaction )' [{""DATE_OF_BIRTH"": ""24/6/1987"", ""ADDR_POSTAL_CODE"": ""05201"", ""PASSPORT_NUMBER"": ""CZ9BH2ZGK0"", ""ADDR_CITY"": ""Bennington"", ""SSN_NUMBER"": ""187-68-4723"", ""NAME_FIRST"": ""MARILYN"", ""NAME_LAST"": ""HOWARD"", ""GENDER"": ""F"", ""RECORD_ID"": ""90857777"", ""DSRC_ACTION"": ""A"", ""ADDR_LINE1"": ""490 Airport RD"", ""DATA_SOURCE"": ""TEST""}]"
UNHANDLED DATABASE ERROR: ((7:25006ERROR:  cannot execute INSERT in a read-only transaction ))
2023-09-27 17:38:17.880 [sql:140334390556416:[69:76:C1:DB_1:ER:26104557]] CRIT: Exception: 25006ERROR:  cannot execute INSERT in a read-only transaction
"2023-09-27 17:38:17.880 [sql:140334390556416:[69:76:C1:DB_1:ER:26104557]] CRIT: Statement: Statement: query = INSERT INTO RES_FEAT_EKEY(RES_ENT_ID,LIB_FEAT_ID,LENS_ID,ECLASS_ID,FTYPE_ID,UTYPE_CODE,SUPPRESSED,USED_FROM_DT,USED_THRU_DT) VALUES ($1,$2,$3,$4,$5,$6,$7,$8,$9),($10,$11,$12,$13,$14,$15,$16,$17,$18),($19,$20,$21,$22,$23,$24,$25,$26,$27),($28,$29,$30,$31,$32,$33,$34,$35,$36),($37,$38,$39,$40,$41,$42,$43,$44,$45),($46,$47,$48,$49,$50,$51,$52,$53,$54),($55,$56,$57,$58,$59,$60,$61,$62,$63),($64,$65,$66,$67,$68,$69,$70,$71,$72),($73,$74,$75,$76,$77,$78,$79,$80,$81),($82,$83,$84,$85,$86,$87,$88,$89,$90),($91,$92,$93,$94,$95,$96,$97,$98,$99) ON CONFLICT DO NOTHING"
"2023-09-27 17:38:17.880 [sql:140334390556416:[69:76:C1:DB_1:ER:26104557]] CRIT: Bind Values: 24804549,243263479,1,1,21,'','N',NULL,NULL,24804549,20,1,1,4,'','N',NULL,NULL,24804549,243263476,1,1,19,'','N',NULL,NULL,24804549,19299844,1,1,19,'','N',NULL,NULL,24804549,243263470,1,1,6,'','N',NULL,NULL,24804549,243263475,1,1,18,'','N',NULL,NULL,24804549,243263474,1,1,18,'','N',NULL,NULL,24804549,243263473,1,1,18,'','N',NULL,NULL,24804549,44198575,1,1,18,'','N',NULL,NULL,24804549,243263469,1,1,5,'','N',NULL,NULL,24804549,243263468,1,1,1,'','N',NULL,NULL"
"senzing.G2Exception.G2DatabaseException: 1001E|Critical Database Error '(7:25006ERROR:  cannot execute INSERT in a read-only transaction )' [{""ADDR_STATE"": ""MA"", ""ADDR_POSTAL_CODE"": ""02631"", ""NAME_FIRST"": ""JENNIFER"", ""GENDER"": ""F"", ""CC_ACCOUNT_NUMBER"": ""5152170653656589185"", ""RECORD_ID"": ""48372757"", ""DSRC_ACTION"": ""A"", ""ADDR_CITY"": ""Brewster"", ""DRIVERS_LICENSE_NUMBER"": ""F13373036"", ""PHONE_NUMBER"": ""413-798-0207"", ""NAME_LAST"": ""BROPHY"", ""ADDR_LINE1"": ""644 Airline RD"", ""DATA_SOURCE"": ""TEST""}]"
UNHANDLED DATABASE ERROR: ((7:25006ERROR:  cannot execute INSERT in a read-only transaction ))
2023-09-27 17:38:18.351 [sql:140334881298176:[33:40:C1:DB_1:ER:26104558]] CRIT: Exception: 25006ERROR:  cannot execute INSERT in a read-only transaction
"2023-09-27 17:38:18.351 [sql:140334881298176:[33:40:C1:DB_1:ER:26104558]] CRIT: Statement: Statement: query = INSERT INTO RES_FEAT_EKEY(RES_ENT_ID,LIB_FEAT_ID,LENS_ID,ECLASS_ID,FTYPE_ID,UTYPE_CODE,SUPPRESSED,USED_FROM_DT,USED_THRU_DT) VALUES ($1,$2,$3,$4,$5,$6,$7,$8,$9),($10,$11,$12,$13,$14,$15,$16,$17,$18),($19,$20,$21,$22,$23,$24,$25,$26,$27),($28,$29,$30,$31,$32,$33,$34,$35,$36),($37,$38,$39,$40,$41,$42,$43,$44,$45),($46,$47,$48,$49,$50,$51,$52,$53,$54),($55,$56,$57,$58,$59,$60,$61,$62,$63),($64,$65,$66,$67,$68,$69,$70,$71,$72),($73,$74,$75,$76,$77,$78,$79,$80,$81),($82,$83,$84,$85,$86,$87,$88,$89,$90),($91,$92,$93,$94,$95,$96,$97,$98,$99) ON CONFLICT DO NOTHING"
"2023-09-27 17:38:18.351 [sql:140334881298176:[33:40:C1:DB_1:ER:26104558]] CRIT: Bind Values: 24804544,243263414,1,1,20,'','N',NULL,NULL,24804544,243263413,1,1,20,'','N',NULL,NULL,24804544,243263412,1,1,19,'','N',NULL,NULL,24804544,243263411,1,1,19,'','N',NULL,NULL,24804544,2,1,1,4,'','N',NULL,NULL,24804544,243263410,1,1,18,'','N',NULL,NULL,24804544,243263409,1,1,18,'','N',NULL,NULL,24804544,243263408,1,1,18,'','N',NULL,NULL,24804544,243263407,1,1,18,'','N',NULL,NULL,24804544,243263406,1,1,18,'','N',NULL,NULL,24804544,243263405,1,1,18,'','N',NULL,NULL"
"senzing.G2Exception.G2DatabaseException: 1001E|Critical Database Error '(7:25006ERROR:  cannot execute INSERT in a read-only transaction )' [{""SOCIAL_HANDLE"": ""ordinandc"", ""ADDR_STATE"": ""NJ"", ""ADDR_POSTAL_CODE"": ""08012"", ""SSN_NUMBER"": ""885-40-8852"", ""NAME_FIRST"": ""VINCENT"", ""GENDER"": ""M"", ""CC_ACCOUNT_NUMBER"": ""6011805299939082"", ""RECORD_ID"": ""447660813"", ""DSRC_ACTION"": ""A"", ""ADDR_CITY"": ""Blackwood"", ""DRIVERS_LICENSE_STATE"": ""NJ"", ""PHONE_NUMBER"": ""373-2872"", ""NAME_LAST"": ""MCCAULEY"", ""ADDR_LINE1"": ""2445 Aberdeen LN"", ""DATA_SOURCE"": ""TEST""}]"
UNHANDLED DATABASE ERROR: ((7:25006ERROR:  cannot execute INSERT in a read-only transaction ))
2023-09-27 17:38:19.620 [sql:140334422025984:[55:66:C1:DB_1:ER:26104559]] CRIT: Exception: 25006ERROR:  cannot execute INSERT in a read-only transaction
"2023-09-27 17:38:19.620 [sql:140334422025984:[55:66:C1:DB_1:ER:26104559]] CRIT: Statement: Statement: query = INSERT INTO RES_FEAT_EKEY(RES_ENT_ID,LIB_FEAT_ID,LENS_ID,ECLASS_ID,FTYPE_ID,UTYPE_CODE,SUPPRESSED,USED_FROM_DT,USED_THRU_DT) VALUES ($1,$2,$3,$4,$5,$6,$7,$8,$9),($10,$11,$12,$13,$14,$15,$16,$17,$18),($19,$20,$21,$22,$23,$24,$25,$26,$27),($28,$29,$30,$31,$32,$33,$34,$35,$36),($37,$38,$39,$40,$41,$42,$43,$44,$45),($46,$47,$48,$49,$50,$51,$52,$53,$54),($55,$56,$57,$58,$59,$60,$61,$62,$63),($64,$65,$66,$67,$68,$69,$70,$71,$72),($73,$74,$75,$76,$77,$78,$79,$80,$81),($82,$83,$84,$85,$86,$87,$88,$89,$90),($91,$92,$93,$94,$95,$96,$97,$98,$99) ON CONFLICT DO NOTHING"
"2023-09-27 17:38:19.620 [sql:140334422025984:[55:66:C1:DB_1:ER:26104559]] CRIT: Bind Values: 24804588,243263607,1,1,22,'','N',NULL,NULL,24804588,243263606,1,1,20,'','N',NULL,NULL,24804588,243263605,1,1,20,'','N',NULL,NULL,24804588,243263604,1,1,20,'','N',NULL,NULL,24804588,243263603,1,1,19,'','N',NULL,NULL,24804588,79,1,1,4,'','N',NULL,NULL,24804588,1322018,1,1,2,'','N',NULL,NULL,24804588,243263602,1,1,18,'','N',NULL,NULL,24804588,243263601,1,1,18,'','N',NULL,NULL,24804588,243263600,1,1,18,'','N',NULL,NULL,24804588,243263599,1,1,18,'','N',NULL,NULL"
"senzing.G2Exception.G2DatabaseException: 1001E|Critical Database Error '(7:25006ERROR:  cannot execute INSERT in a read-only transaction )' [{""DATE_OF_BIRTH"": ""7/8/1915"", ""ADDR_STATE"": ""GA"", ""ADDR_POSTAL_CODE"": ""30122"", ""SSN_NUMBER"": ""506-40-0546"", ""NAME_FIRST"": ""KENNETH"", ""PASSPORT_NUMBER"": ""CH4BOA0Q"", ""GENDER"": ""N/A"", ""CC_ACCOUNT_NUMBER"": ""6450161947597971"", ""RECORD_ID"": ""483732200"", ""DSRC_ACTION"": ""A"", ""DRIVERS_LICENSE_STATE"": ""GU"", ""NAME_LAST"": ""COSTER"", ""ADDR_LINE1"": ""5736  DR"", ""DATA_SOURCE"": ""TEST""}]"
2023-09-27 17:38:20.502 [sql:140333952263936:[79:84:C1:DB_1:ER:26104561]] CRIT: Exception: 25006ERROR:  cannot execute UPDATE in a read-only transaction
UNHANDLED DATABASE ERROR: ((7:25006ERROR:  cannot execute UPDATE in a read-only transaction ))
"2023-09-27 17:38:20.502 [sql:140333952263936:[79:84:C1:DB_1:ER:26104561]] CRIT: Statement: Statement: query = UPDATE RES_FEAT_STAT SET CANDIDATE_CAP_REACHED=$1,SCORING_CAP_REACHED=$2 WHERE LIB_FEAT_ID=$3"
"2023-09-27 17:38:20.502 [sql:140333952263936:[79:84:C1:DB_1:ER:26104561]] CRIT: Bind Values: 'Y','N',87704658"
"senzing.G2Exception.G2DatabaseException: 1001E|Critical Database Error '(7:25006ERROR:  cannot execute UPDATE in a read-only transaction )' [{""SOCIAL_HANDLE"": ""vastern"", ""ADDR_STATE"": ""MI"", ""ADDR_POSTAL_CODE"": ""48307"", ""NAME_FIRST"": ""MARIO"", ""PASSPORT_NUMBER"": ""DH0R3K"", ""GENDER"": ""N/A"", ""RECORD_ID"": ""42536616"", ""DSRC_ACTION"": ""A"", ""DRIVERS_LICENSE_NUMBER"": ""1752"", ""ADDR_CITY"": ""Rochester"", ""NAME_LAST"": ""JOHNSON"", ""ADDR_LINE1"": ""2246 AvonLake "", ""DATA_SOURCE"": ""TEST""}]"
UNHANDLED DATABASE ERROR: ((7:25006ERROR:  cannot execute INSERT in a read-only transaction ))
2023-09-27 17:38:20.559 [sql:140333931284224:[88:92:C1:DB_1:ER:26104562]] CRIT: Exception: 25006ERROR:  cannot execute INSERT in a read-only transaction
"2023-09-27 17:38:20.559 [sql:140333931284224:[88:92:C1:DB_1:ER:26104562]] CRIT: Statement: Statement: query = INSERT INTO RES_FEAT_EKEY(RES_ENT_ID,LIB_FEAT_ID,LENS_ID,ECLASS_ID,FTYPE_ID,UTYPE_CODE,SUPPRESSED,USED_FROM_DT,USED_THRU_DT) VALUES ($1,$2,$3,$4,$5,$6,$7,$8,$9),($10,$11,$12,$13,$14,$15,$16,$17,$18),($19,$20,$21,$22,$23,$24,$25,$26,$27),($28,$29,$30,$31,$32,$33,$34,$35,$36),($37,$38,$39,$40,$41,$42,$43,$44,$45),($46,$47,$48,$49,$50,$51,$52,$53,$54),($55,$56,$57,$58,$59,$60,$61,$62,$63),($64,$65,$66,$67,$68,$69,$70,$71,$72),($73,$74,$75,$76,$77,$78,$79,$80,$81),($82,$83,$84,$85,$86,$87,$88,$89,$90),($91,$92,$93,$94,$95,$96,$97,$98,$99) ON CONFLICT DO NOTHING"
"2023-09-27 17:38:20.559 [sql:140333931284224:[88:92:C1:DB_1:ER:26104562]] CRIT: Bind Values: 24804569,243263581,1,1,20,'','N',NULL,NULL,24804569,243263580,1,1,20,'','N',NULL,NULL,24804569,243263579,1,1,20,'','N',NULL,NULL,24804569,243263578,1,1,20,'','N',NULL,NULL,24804569,79,1,1,4,'','N',NULL,NULL,24804569,919213,1,1,1,'','N',NULL,NULL,24804569,46274004,1,1,13,'','N',NULL,NULL,24804569,46274013,1,1,22,'','N',NULL,NULL,24804569,243263568,1,1,9,'','N',NULL,NULL,24804569,243263577,1,1,19,'','N',NULL,NULL,24804569,199281453,1,1,19,'','N',NULL,NULL"
UNHANDLED DATABASE ERROR: ((7:25006ERROR:  cannot execute INSERT in a read-only transaction ))
2023-09-27 17:38:20.582 [sql:140334891788032:[31:37:C1:DB_1:ER:26104563]] CRIT: Exception: 25006ERROR:  cannot execute INSERT in a read-only transaction
"2023-09-27 17:38:20.582 [sql:140334891788032:[31:37:C1:DB_1:ER:26104563]] CRIT: Statement: Statement: query = INSERT INTO RES_FEAT_EKEY(RES_ENT_ID,LIB_FEAT_ID,LENS_ID,ECLASS_ID,FTYPE_ID,UTYPE_CODE,SUPPRESSED,USED_FROM_DT,USED_THRU_DT) VALUES ($1,$2,$3,$4,$5,$6,$7,$8,$9),($10,$11,$12,$13,$14,$15,$16,$17,$18),($19,$20,$21,$22,$23,$24,$25,$26,$27),($28,$29,$30,$31,$32,$33,$34,$35,$36),($37,$38,$39,$40,$41,$42,$43,$44,$45),($46,$47,$48,$49,$50,$51,$52,$53,$54),($55,$56,$57,$58,$59,$60,$61,$62,$63),($64,$65,$66,$67,$68,$69,$70,$71,$72),($73,$74,$75,$76,$77,$78,$79,$80,$81),($82,$83,$84,$85,$86,$87,$88,$89,$90),($91,$92,$93,$94,$95,$96,$97,$98,$99) ON CONFLICT DO NOTHING"
"2023-09-27 17:38:20.582 [sql:140334891788032:[31:37:C1:DB_1:ER:26104563]] CRIT: Bind Values: 24804545,243263430,1,1,21,'','N',NULL,NULL,24804545,243263429,1,1,20,'','N',NULL,NULL,24804545,243263428,1,1,20,'','N',NULL,NULL,24804545,243263427,1,1,19,'','N',NULL,NULL,24804545,20,1,1,4,'','N',NULL,NULL,24804545,243263426,1,1,18,'','N',NULL,NULL,24804545,243263425,1,1,18,'','N',NULL,NULL,24804545,243263424,1,1,18,'','N',NULL,NULL,24804545,243263423,1,1,18,'','N',NULL,NULL,24804545,243263422,1,1,18,'','N',NULL,NULL,24804545,243263421,1,1,18,'','N',NULL,NULL"
2023-09-27 17:38:20.621 [sql:140333941774080:[85:91:C1:DB_1:ER:26104560]] CRIT: Exception: 25006ERROR:  cannot execute INSERT in a read-only transaction
